AHMED
Set 750x750 at 32 bits-per-pixel mode
SDL_ttf inicializado com sucesso
X[0] = 740 ; Y[0] = 270
X[1] = 310 ; Y[1] = 20
X[2] = 440 ; Y[2] = 400
1100 86 725 0.172996 8 0 20440 35246 37113 48182 53464 71933 71958 0 1863 7860 12136 13840 8450 9657 15580 
2200 81 0 0.183302 8 0 21648 36280 41202 51969 50840 76634 78673 0 2531 7539 13672 14916 9542 11764 17825 
3300 81 0 0.192859 8 0 19749 38363 45560 54735 42793 77383 78852 0 4150 8827 13552 13410 9471 11991 20430 
4400 89 0 0.211086 8 0 14029 33180 43603 59133 39662 88510 94448 0 4284 6723 15790 11067 9148 10935 21112 
5500 78 0 0.217844 8 0 12813 30263 43667 62110 42126 91306 95807 0 4945 7613 19945 12666 9340 10706 23404 
6600 85 0 0.235917 8 0 13596 27563 45836 66689 39539 95516 105945 0 4980 6400 19898 15146 9577 11204 21818 
7700 70 0 0.237557 8 0 15959 27596 49456 65571 41825 97956 109915 0 3424 6262 23426 15104 10210 9981 23122 
8800 101 0 0.255157 8 0 13709 27610 58451 69502 40557 94484 111516 0 3356 5053 25967 15538 11491 9481 22765 
9900 88 0 0.279548 8 0 12676 27232 68388 67036 36927 89574 121353 0 2537 3999 24265 15456 10294 8334 23342 
11000 72 0 0.313999 8 0 11434 24144 77967 74359 40757 86383 128135 0 2161 3603 29626 13958 13827 7652 28567 
12100 66 0 0.361801 8 0 8595 22566 94127 68947 38384 83959 129257 0 3471 3055 33700 14257 14150 8388 33103 
13200 75 0 0.381362 8 0 7755 21291 99922 73583 42742 78296 128410 0 2550 3925 37775 16442 15893 7757 35425 
14300 94 13 0.34231 8 2454 10412 17807 92505 73609 46563 75969 141362 1571 5087 3630 34639 14285 14473 8100 35698 
15400 90 1 0.341951 8 4044 16029 17779 100835 68445 47523 67049 148358 2944 7964 3867 37207 16260 12113 6585 38715 
16500 64 13 0.315357 8 6294 15352 20175 95552 56296 53875 60225 159833 3911 6720 6841 33306 15157 14217 8128 40752 
17600 86 0 0.295504 8 9870 16355 19443 93402 55310 55666 54662 162076 6529 7010 6825 35320 16445 15874 7367 38049 
18700 86 0 0.329997 8 10804 15442 19208 96701 56074 49368 49756 177370 8722 4458 5815 34705 13954 19699 7502 39837 
19800 85 17 0.310687 8 12711 12266 26299 82035 48490 49785 56785 193431 9057 5030 11492 28303 13353 18404 12842 39037 
20900 104 5 0.30163 8 15498 18985 20625 80934 47933 54478 52362 192501 8252 6311 9603 27505 11761 22250 12571 40196 
22000 76 3 0.30214 8 15696 15486 24190 80630 42005 57099 57622 192281 8546 4285 11774 25722 10986 20803 13730 40645 
23100 87 6 0.319487 8 16793 15114 21072 73095 42910 57835 57162 205022 7748 4321 8974 24581 13552 21736 14506 38654 
24200 88 27 0.262294 8 17067 19111 28639 59961 44231 59614 63079 195354 10239 5887 12973 21589 13657 19667 19778 36521 
25300 90 14 0.207941 8 12768 21514 29155 63219 42568 64288 71948 174876 6310 6853 14580 22518 15119 16200 19753 33656 
26400 96 2 0.238196 8 11898 16225 22543 63322 47000 71173 79028 180142 7477 7092 11984 20952 14975 19555 19217 36119 
27500 82 1 0.200475 8 14566 18091 25321 57747 46318 65047 81397 168200 8735 7006 12991 19566 12112 21637 17914 36864 
28600 74 0 0.192715 8 14586 18507 27594 58924 45992 63213 80404 165969 9041 6812 13874 20638 12274 23096 18279 35940 
29700 94 1 0.183341 8 13064 19890 33345 52440 44349 59095 78148 168084 8838 8375 15066 18711 12432 19055 20164 35208 
30800 94 1 0.197683 8 12790 19628 38416 51194 50718 54394 71674 176232 8744 7764 14345 17519 10915 15298 18713 35251 
31900 84 1 0.190045 8 15872 22005 33085 61494 43979 54506 74953 163547 8794 8026 13233 23586 12524 18273 17172 31386 
33000 73 2 0.200735 8 14635 26998 30010 65151 41095 49650 72339 163032 7458 8861 12375 23802 12802 18657 14851 30286 
34100 97 1 0.175164 8 13430 19974 38425 62452 45542 48510 75980 154629 6756 7029 14649 23248 13232 16667 15948 28856 
35200 93 0 0.183243 8 10936 23843 34426 73078 43678 44914 81219 143462 4014 8908 12123 26559 11968 19007 17003 28007 
36300 76 1 0.219418 8 9296 23775 35429 82619 43387 36081 79966 135133 4129 7369 12825 29025 14324 14129 17122 28743 
37400 72 0 0.206181 8 9376 26441 36479 82191 45294 40203 85809 130926 3604 9094 13393 28300 13812 15634 16891 29838 
38500 97 0 0.229202 8 10641 27187 37023 87155 43084 32913 80988 127636 4599 10267 15684 27316 15126 14209 15084 30511 
39600 104 0 0.21012 8 10504 29317 41108 80706 45145 34956 78698 130072 5224 10623 14528 21042 13172 14111 13989 27720 
40700 92 0 0.18743 8 10032 33121 40335 71415 45299 42189 75200 131376 5646 9998 11579 15473 11932 13204 13156 29132 
41800 76 0 0.186291 8 9877 35081 44787 67136 43160 44770 80056 129517 5699 11498 12106 14303 11171 14796 16877 28298 
42900 70 0 0.179704 8 10597 35199 44071 64822 45103 44950 82425 135313 4770 12956 13347 12553 11276 16168 17407 28599 
44000 84 0 0.184311 8 12424 36735 45936 58987 44029 48011 86097 147965 3624 12209 14742 14601 9853 17487 18530 31410 
45100 89 0 0.211488 8 8958 36345 50326 60960 42555 46951 87988 151078 3283 14574 13065 14449 10475 21051 19538 33970 
46200 85 0 0.224748 8 9316 39598 56563 53012 44931 46679 85161 144241 3671 16694 15273 12613 11811 23269 18168 34448 
47300 89 0 0.233573 8 8587 39047 62242 50726 47095 48644 89830 138671 4711 14812 14533 11333 11982 26111 16314 37956 
48400 84 0 0.267402 8 8185 47688 58874 45205 49890 54452 88896 144536 4332 12883 14703 10507 12530 26741 14159 35978 
49500 96 0 0.289824 8 8454 50414 64920 45158 51852 57256 97502 146287 3941 14812 13568 11280 13498 25660 12747 39291 
50600 68 14 0.239249 8 9841 39158 67419 44313 49386 66658 88602 155287 2877 7476 13150 12250 12797 28820 12649 41552 
51700 87 0 0.310684 8 6081 39350 73760 39796 46795 71483 92951 173619 1962 4435 15476 11437 13250 29624 12126 45794 
52800 89 13 0.280743 8 7914 39370 66739 40400 45818 80425 99752 183231 3081 8363 13076 12374 13952 35569 14295 46511 
53900 81 0 0.348522 8 6271 46393 79133 42700 45253 76679 101683 181540 3182 12730 11337 14366 12001 34109 16965 46635 
55000 83 25 0.262723 8 10094 48969 63082 48221 55084 78929 108640 178574 4353 17599 11236 15069 16545 39824 17245 49371 
56100 88 5 0.315265 8 11217 56032 68559 44872 59854 85149 100242 195784 4064 14755 14762 17007 21075 39693 17767 52486 
57200 105 51 0.329681 8 13676 9437 69145 44016 74488 76130 144972 199572 5953 7387 14480 16911 27288 33349 24598 41643 
58300 90 25 0.291748 8 12429 25196 81816 45851 66522 78084 150655 184490 6126 15235 11113 16303 24185 36782 29880 43026 
